sensor_id,sensor_type,latitude,longitude,timestamp,payload
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T09:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.672, ""voltage_v"": 228.78, ""current_a"": 16.05, ""cumulative_kwh"": 4.774, ""power_factor"": 0.944}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T09:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.282, ""voltage_v"": 229.45, ""current_a"": 18.66, ""cumulative_kwh"": 5.193, ""power_factor"": 0.939}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T09:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.713, ""voltage_v"": 229.02, ""current_a"": 16.21, ""cumulative_kwh"": 5.859, ""power_factor"": 0.94}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T09:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.647, ""voltage_v"": 228.63, ""current_a"": 15.95, ""cumulative_kwh"": 5.686, ""power_factor"": 0.946}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T09:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.206, ""voltage_v"": 229.27, ""current_a"": 18.34, ""cumulative_kwh"": 6.244, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T09:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.726, ""voltage_v"": 229.22, ""current_a"": 16.25, ""cumulative_kwh"": 6.79, ""power_factor"": 0.942}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T09:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.559, ""voltage_v"": 228.47, ""current_a"": 15.58, ""cumulative_kwh"": 6.576, ""power_factor"": 0.947}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T09:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.14, ""voltage_v"": 229.13, ""current_a"": 18.07, ""cumulative_kwh"": 7.279, ""power_factor"": 0.939}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T09:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.668, ""voltage_v"": 228.92, ""current_a"": 16.02, ""cumulative_kwh"": 7.707, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T09:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.494, ""voltage_v"": 228.82, ""current_a"": 15.27, ""cumulative_kwh"": 7.449, ""power_factor"": 0.944}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T09:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.242, ""voltage_v"": 229.19, ""current_a"": 18.51, ""cumulative_kwh"": 8.34, ""power_factor"": 0.937}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T10:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.699, ""voltage_v"": 229.35, ""current_a"": 16.13, ""cumulative_kwh"": 8.632, ""power_factor"": 0.938}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T10:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.55, ""voltage_v"": 229.31, ""current_a"": 15.48, ""cumulative_kwh"": 8.337, ""power_factor"": 0.943}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T10:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.193, ""voltage_v"": 229.06, ""current_a"": 18.3, ""cumulative_kwh"": 9.388, ""power_factor"": 0.938}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T10:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.682, ""voltage_v"": 229.66, ""current_a"": 16.03, ""cumulative_kwh"": 9.553, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T10:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.595, ""voltage_v"": 229.34, ""current_a"": 15.67, ""cumulative_kwh"": 9.236, ""power_factor"": 0.942}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T10:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.303, ""voltage_v"": 229.06, ""current_a"": 18.79, ""cumulative_kwh"": 10.464, ""power_factor"": 0.94}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T10:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.593, ""voltage_v"": 229.49, ""current_a"": 15.66, ""cumulative_kwh"": 10.451, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T10:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.556, ""voltage_v"": 229.56, ""current_a"": 15.49, ""cumulative_kwh"": 10.125, ""power_factor"": 0.941}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T10:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.323, ""voltage_v"": 229.25, ""current_a"": 18.86, ""cumulative_kwh"": 11.544, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T10:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.584, ""voltage_v"": 229.57, ""current_a"": 15.61, ""cumulative_kwh"": 11.347, ""power_factor"": 0.944}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T10:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.625, ""voltage_v"": 229.24, ""current_a"": 15.81, ""cumulative_kwh"": 11.031, ""power_factor"": 0.943}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T10:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.265, ""voltage_v"": 229.64, ""current_a"": 18.57, ""cumulative_kwh"": 12.611, ""power_factor"": 0.941}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T11:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.568, ""voltage_v"": 229.38, ""current_a"": 15.55, ""cumulative_kwh"": 12.239, ""power_factor"": 0.943}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T11:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.588, ""voltage_v"": 229.64, ""current_a"": 15.62, ""cumulative_kwh"": 11.928, ""power_factor"": 0.943}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T11:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.302, ""voltage_v"": 229.87, ""current_a"": 18.72, ""cumulative_kwh"": 13.686, ""power_factor"": 0.944}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T11:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.615, ""voltage_v"": 229.55, ""current_a"": 15.75, ""cumulative_kwh"": 13.143, ""power_factor"": 0.944}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T11:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.655, ""voltage_v"": 229.6, ""current_a"": 15.92, ""cumulative_kwh"": 12.842, ""power_factor"": 0.942}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T11:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.383, ""voltage_v"": 229.43, ""current_a"": 19.1, ""cumulative_kwh"": 14.782, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T11:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.602, ""voltage_v"": 230.05, ""current_a"": 15.66, ""cumulative_kwh"": 14.043, ""power_factor"": 0.94}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T11:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.706, ""voltage_v"": 229.63, ""current_a"": 16.14, ""cumulative_kwh"": 13.768, ""power_factor"": 0.942}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T11:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.313, ""voltage_v"": 229.08, ""current_a"": 18.83, ""cumulative_kwh"": 15.86, ""power_factor"": 0.94}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T11:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.507, ""voltage_v"": 229.67, ""current_a"": 15.27, ""cumulative_kwh"": 14.92, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T11:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.636, ""voltage_v"": 230.12, ""current_a"": 15.8, ""cumulative_kwh"": 14.677, ""power_factor"": 0.94}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T11:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.227, ""voltage_v"": 228.89, ""current_a"": 18.47, ""cumulative_kwh"": 16.917, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T12:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.47, ""voltage_v"": 229.35, ""current_a"": 15.13, ""cumulative_kwh"": 15.787, ""power_factor"": 0.943}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T12:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.607, ""voltage_v"": 230.13, ""current_a"": 15.67, ""cumulative_kwh"": 15.579, ""power_factor"": 0.94}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T12:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.21, ""voltage_v"": 228.75, ""current_a"": 18.41, ""cumulative_kwh"": 17.969, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T12:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.569, ""voltage_v"": 229.08, ""current_a"": 15.58, ""cumulative_kwh"": 16.68, ""power_factor"": 0.942}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T12:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.688, ""voltage_v"": 229.78, ""current_a"": 16.05, ""cumulative_kwh"": 16.501, ""power_factor"": 0.939}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T12:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.204, ""voltage_v"": 228.96, ""current_a"": 18.36, ""cumulative_kwh"": 19.02, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T12:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.591, ""voltage_v"": 229.37, ""current_a"": 15.65, ""cumulative_kwh"": 17.577, ""power_factor"": 0.94}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T12:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.773, ""voltage_v"": 229.97, ""current_a"": 16.4, ""cumulative_kwh"": 17.444, ""power_factor"": 0.939}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T12:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.246, ""voltage_v"": 229.46, ""current_a"": 18.5, ""cumulative_kwh"": 20.082, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T12:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.595, ""voltage_v"": 229.86, ""current_a"": 15.64, ""cumulative_kwh"": 18.476, ""power_factor"": 0.937}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T12:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.776, ""voltage_v"": 230.12, ""current_a"": 16.41, ""cumulative_kwh"": 18.388, ""power_factor"": 0.937}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T12:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.273, ""voltage_v"": 229.27, ""current_a"": 18.64, ""cumulative_kwh"": 21.15, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T13:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.696, ""voltage_v"": 229.5, ""current_a"": 16.1, ""cumulative_kwh"": 19.4, ""power_factor"": 0.939}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T13:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.852, ""voltage_v"": 230.21, ""current_a"": 16.73, ""cumulative_kwh"": 19.351, ""power_factor"": 0.938}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T13:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.227, ""voltage_v"": 229.02, ""current_a"": 18.45, ""cumulative_kwh"": 22.207, ""power_factor"": 0.943}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T13:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.656, ""voltage_v"": 229.97, ""current_a"": 15.9, ""cumulative_kwh"": 20.314, ""power_factor"": 0.938}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T13:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.906, ""voltage_v"": 230.41, ""current_a"": 16.95, ""cumulative_kwh"": 20.328, ""power_factor"": 0.937}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T13:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.213, ""voltage_v"": 229.62, ""current_a"": 18.35, ""cumulative_kwh"": 23.26, ""power_factor"": 0.945}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T13:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.682, ""voltage_v"": 230.37, ""current_a"": 15.98, ""cumulative_kwh"": 21.235, ""power_factor"": 0.936}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T13:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.873, ""voltage_v"": 230.08, ""current_a"": 16.83, ""cumulative_kwh"": 21.296, ""power_factor"": 0.938}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T13:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.274, ""voltage_v"": 229.45, ""current_a"": 18.63, ""cumulative_kwh"": 24.329, ""power_factor"": 0.944}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T13:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.718, ""voltage_v"": 230.09, ""current_a"": 16.16, ""cumulative_kwh"": 22.164, ""power_factor"": 0.939}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T13:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.811, ""voltage_v"": 229.66, ""current_a"": 16.6, ""cumulative_kwh"": 22.249, ""power_factor"": 0.94}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T13:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.297, ""voltage_v"": 229.59, ""current_a"": 18.72, ""cumulative_kwh"": 25.403, ""power_factor"": 0.944}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T14:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.702, ""voltage_v"": 230.53, ""current_a"": 16.06, ""cumulative_kwh"": 23.09, ""power_factor"": 0.94}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T14:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.831, ""voltage_v"": 230.11, ""current_a"": 16.65, ""cumulative_kwh"": 23.207, ""power_factor"": 0.94}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T14:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.283, ""voltage_v"": 229.51, ""current_a"": 18.66, ""cumulative_kwh"": 26.474, ""power_factor"": 0.941}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T14:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.655, ""voltage_v"": 230.4, ""current_a"": 15.86, ""cumulative_kwh"": 24.003, ""power_factor"": 0.939}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T14:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.885, ""voltage_v"": 230.45, ""current_a"": 16.86, ""cumulative_kwh"": 24.178, ""power_factor"": 0.938}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T14:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.291, ""voltage_v"": 229.46, ""current_a"": 18.7, ""cumulative_kwh"": 27.546, ""power_factor"": 0.943}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T14:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.77, ""voltage_v"": 230.58, ""current_a"": 16.35, ""cumulative_kwh"": 24.946, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T14:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.927, ""voltage_v"": 230.24, ""current_a"": 17.06, ""cumulative_kwh"": 25.16, ""power_factor"": 0.936}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T14:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.215, ""voltage_v"": 229.19, ""current_a"": 18.39, ""cumulative_kwh"": 28.6, ""power_factor"": 0.943}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T14:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.802, ""voltage_v"": 230.14, ""current_a"": 16.52, ""cumulative_kwh"": 25.896, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T14:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.98, ""voltage_v"": 230.63, ""current_a"": 17.26, ""cumulative_kwh"": 26.155, ""power_factor"": 0.936}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T14:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.211, ""voltage_v"": 228.94, ""current_a"": 18.39, ""cumulative_kwh"": 29.653, ""power_factor"": 0.941}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T15:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.733, ""voltage_v"": 229.93, ""current_a"": 16.23, ""cumulative_kwh"": 26.83, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T15:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.009, ""voltage_v"": 230.31, ""current_a"": 17.41, ""cumulative_kwh"": 27.157, ""power_factor"": 0.935}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T15:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.175, ""voltage_v"": 229.51, ""current_a"": 18.19, ""cumulative_kwh"": 30.697, ""power_factor"": 0.94}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T15:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.66, ""voltage_v"": 230.44, ""current_a"": 15.88, ""cumulative_kwh"": 27.745, ""power_factor"": 0.942}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T15:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.917, ""voltage_v"": 230.22, ""current_a"": 17.02, ""cumulative_kwh"": 28.136, ""power_factor"": 0.936}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T15:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.104, ""voltage_v"": 230.08, ""current_a"": 17.84, ""cumulative_kwh"": 31.723, ""power_factor"": 0.942}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T15:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.611, ""voltage_v"": 230.06, ""current_a"": 15.7, ""cumulative_kwh"": 28.648, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T15:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.959, ""voltage_v"": 230.67, ""current_a"": 17.16, ""cumulative_kwh"": 29.126, ""power_factor"": 0.94}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T15:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.096, ""voltage_v"": 230.07, ""current_a"": 17.8, ""cumulative_kwh"": 32.747, ""power_factor"": 0.945}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T15:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.671, ""voltage_v"": 229.64, ""current_a"": 15.98, ""cumulative_kwh"": 29.565, ""power_factor"": 0.942}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T15:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.86, ""voltage_v"": 230.55, ""current_a"": 16.74, ""cumulative_kwh"": 30.091, ""power_factor"": 0.941}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T15:45:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.059, ""voltage_v"": 230.56, ""current_a"": 17.6, ""cumulative_kwh"": 33.761, ""power_factor"": 0.946}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T16:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.721, ""voltage_v"": 229.27, ""current_a"": 16.23, ""cumulative_kwh"": 30.496, ""power_factor"": 0.944}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T16:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.932, ""voltage_v"": 230.28, ""current_a"": 17.08, ""cumulative_kwh"": 31.074, ""power_factor"": 0.938}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T16:00:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.98, ""voltage_v"": 230.18, ""current_a"": 17.29, ""cumulative_kwh"": 34.756, ""power_factor"": 0.946}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T16:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.654, ""voltage_v"": 229.25, ""current_a"": 15.94, ""cumulative_kwh"": 31.409, ""power_factor"": 0.941}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T16:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.001, ""voltage_v"": 230.19, ""current_a"": 17.38, ""cumulative_kwh"": 32.074, ""power_factor"": 0.936}"
energy_meter-002,energy_meter,50.406732572496246,30.57027304010666,2026-04-19T16:15:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 4.026, ""voltage_v"": 230.0, ""current_a"": 17.5, ""cumulative_kwh"": 35.763, ""power_factor"": 0.943}"
energy_meter-000,energy_meter,50.438340833593315,30.57271539557653,2026-04-19T16:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.768, ""voltage_v"": 229.17, ""current_a"": 16.44, ""cumulative_kwh"": 32.351, ""power_factor"": 0.94}"
energy_meter-001,energy_meter,50.498594719971194,30.481709199815654,2026-04-19T16:30:00+00:00,"{""kind"": ""energy_meter"", ""power_kw"": 3.997, ""voltage_v"": 229.69, ""current_a"": 17.4, ""cumulative_kwh"": 33.073, ""power_factor"": 0.939}"
